,RegionName,City,State,lat,lon,Date,Rent
5457,United States,United States,,42.7961615,-70.8346607,2018-04,1621.0
5564,United States,United States,,42.7961615,-70.8346607,2018-05,1626.0
5671,United States,United States,,42.7961615,-70.8346607,2018-06,1631.0
5778,United States,United States,,42.7961615,-70.8346607,2018-07,1636.0
5885,United States,United States,,42.7961615,-70.8346607,2018-08,1641.0
5992,United States,United States,,42.7961615,-70.8346607,2018-09,1646.0
6099,United States,United States,,42.7961615,-70.8346607,2018-10,1652.0
6206,United States,United States,,42.7961615,-70.8346607,2018-11,1657.0
6313,United States,United States,,42.7961615,-70.8346607,2018-12,1662.0
6420,United States,United States,,42.7961615,-70.8346607,2019-01,1667.0
6527,United States,United States,,42.7961615,-70.8346607,2019-02,1672.0
6634,United States,United States,,42.7961615,-70.8346607,2019-03,1677.0
6741,United States,United States,,42.7961615,-70.8346607,2019-04,1682.0
6848,United States,United States,,42.7961615,-70.8346607,2019-05,1687.0
6955,United States,United States,,42.7961615,-70.8346607,2019-06,1692.0
7062,United States,United States,,42.7961615,-70.8346607,2019-07,1696.0
7169,United States,United States,,42.7961615,-70.8346607,2019-08,1701.0
7276,United States,United States,,42.7961615,-70.8346607,2019-09,1706.0
7383,United States,United States,,42.7961615,-70.8346607,2019-10,1711.0
7490,United States,United States,,42.7961615,-70.8346607,2019-11,1713.0
7597,United States,United States,,42.7961615,-70.8346607,2019-12,1716.0
7704,United States,United States,,42.7961615,-70.8346607,2020-01,1719.0
7811,United States,United States,,42.7961615,-70.8346607,2020-02,1720.0
7918,United States,United States,,42.7961615,-70.8346607,2020-03,1721.0
8025,United States,United States,,42.7961615,-70.8346607,2020-04,1722.0
8132,United States,United States,,42.7961615,-70.8346607,2020-05,1723.0
8239,United States,United States,,42.7961615,-70.8346607,2020-06,1724.0
8346,United States,United States,,42.7961615,-70.8346607,2020-07,1726.0
8453,United States,United States,,42.7961615,-70.8346607,2020-08,1726.0
8560,United States,United States,,42.7961615,-70.8346607,2020-09,1727.0
8667,United States,United States,,42.7961615,-70.8346607,2020-10,1728.0
54,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2014-01,1687.0
161,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2014-02,1707.0
268,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2014-03,1726.0
375,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2014-04,1745.0
482,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2014-05,1764.0
589,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2014-06,1783.0
696,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2014-07,1801.0
803,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2014-08,1819.0
910,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2014-09,1838.0
1017,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2014-10,1856.0
1124,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2014-11,1870.0
1231,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2014-12,1885.0
1338,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2015-01,1899.0
1445,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2015-02,1908.0
1552,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2015-03,1917.0
1659,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2015-04,1927.0
1766,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2015-05,1932.0
1873,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2015-06,1938.0
1980,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2015-07,1944.0
2087,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2015-08,1948.0
2194,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2015-09,1953.0
2301,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2015-10,1957.0
2408,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2015-11,1962.0
2515,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2015-12,1966.0
2622,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2016-01,1970.0
2729,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2016-02,1974.0
2836,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2016-03,1978.0
2943,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2016-04,1982.0
3050,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2016-05,1985.0
3157,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2016-06,1988.0
3264,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2016-07,1991.0
3371,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2016-08,1993.0
3478,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2016-09,1996.0
3585,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2016-10,1998.0
3692,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2016-11,2000.0
3799,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2016-12,2002.0
3906,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2017-01,2003.0
4013,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2017-02,2005.0
4120,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2017-03,2007.0
4227,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2017-04,2008.0
4334,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2017-05,2010.0
4441,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2017-06,2012.0
4548,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2017-07,2015.0
4655,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2017-08,2017.0
4762,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2017-09,2019.0
4869,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2017-10,2021.0
4976,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2017-11,2024.0
5083,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2017-12,2026.0
5190,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2018-01,2028.0
5297,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2018-02,2031.0
5404,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2018-03,2034.0
5511,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2018-04,2037.0
5618,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2018-05,2040.0
5725,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2018-06,2043.0
5832,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2018-07,2046.0
5939,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2018-08,2050.0
6046,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2018-09,2054.0
6153,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2018-10,2057.0
6260,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2018-11,2061.0
6367,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2018-12,2064.0
6474,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2019-01,2068.0
6581,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2019-02,2071.0
6688,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2019-03,2074.0
6795,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2019-04,2077.0
6902,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2019-05,2080.0
7009,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2019-06,2083.0
7116,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2019-07,2087.0
7223,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2019-08,2089.0
7330,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2019-09,2091.0
7437,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2019-10,2094.0
7544,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2019-11,2094.0
7651,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2019-12,2095.0
7758,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2020-01,2095.0
7865,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2020-02,2095.0
7972,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2020-03,2095.0
8079,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2020-04,2094.0
8186,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2020-05,2094.0
8293,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2020-06,2093.0
8400,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2020-07,2093.0
8507,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2020-08,2092.0
8614,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2020-09,2091.0
8721,"Urban Honolulu, HI",Urban Honolulu, HI,24.859832,-168.021815,2020-10,2090.0
66,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2014-01,2051.0
173,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2014-02,2060.0
280,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2014-03,2070.0
387,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2014-04,2080.0
494,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2014-05,2090.0
601,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2014-06,2099.0
708,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2014-07,2109.0
815,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2014-08,2119.0
922,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2014-09,2128.0
1029,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2014-10,2138.0
1136,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2014-11,2148.0
1243,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2014-12,2158.0
1350,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2015-01,2168.0
1457,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2015-02,2177.0
1564,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2015-03,2185.0
1671,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2015-04,2194.0
1778,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2015-05,2203.0
1885,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2015-06,2211.0
1992,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2015-07,2219.0
2099,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2015-08,2227.0
2206,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2015-09,2235.0
2313,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2015-10,2243.0
2420,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2015-11,2252.0
2527,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2015-12,2261.0
2634,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2016-01,2270.0
2741,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2016-02,2280.0
2848,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2016-03,2289.0
2955,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2016-04,2299.0
3062,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2016-05,2309.0
3169,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2016-06,2319.0
3276,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2016-07,2329.0
3383,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2016-08,2339.0
3490,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2016-09,2350.0
3597,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2016-10,2360.0
3704,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2016-11,2369.0
3811,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2016-12,2378.0
3918,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2017-01,2387.0
4025,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2017-02,2395.0
4132,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2017-03,2402.0
4239,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2017-04,2410.0
4346,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2017-05,2418.0
4453,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2017-06,2425.0
4560,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2017-07,2433.0
4667,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2017-08,2441.0
4774,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2017-09,2449.0
4881,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2017-10,2457.0
4988,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2017-11,2466.0
5095,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2017-12,2474.0
5202,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2018-01,2483.0
5309,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2018-02,2492.0
5416,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2018-03,2502.0
5523,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2018-04,2512.0
5630,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2018-05,2522.0
5737,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2018-06,2531.0
5844,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2018-07,2541.0
5951,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2018-08,2549.0
6058,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2018-09,2557.0
6165,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2018-10,2565.0
6272,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2018-11,2572.0
6379,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2018-12,2579.0
6486,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2019-01,2586.0
6593,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2019-02,2591.0
6700,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2019-03,2596.0
6807,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2019-04,2601.0
6914,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2019-05,2606.0
7021,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2019-06,2611.0
7128,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2019-07,2616.0
7235,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2019-08,2621.0
7342,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2019-09,2625.0
7449,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2019-10,2630.0
7556,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2019-11,2635.0
7663,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2019-12,2639.0
7770,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2020-01,2644.0
7877,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2020-02,2649.0
7984,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2020-03,2655.0
8091,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2020-04,2660.0
8198,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2020-05,2666.0
8305,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2020-06,2671.0
8412,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2020-07,2677.0
8519,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2020-08,2682.0
8626,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2020-09,2688.0
8733,"Ventura, CA",Ventura, CA,53.3479495,-110.8573346,2020-10,2693.0
36,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2014-01,1215.0
143,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2014-02,1217.0
250,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2014-03,1218.0
357,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2014-04,1220.0
464,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2014-05,1222.0
571,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2014-06,1223.0
678,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2014-07,1225.0
785,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2014-08,1226.0
892,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2014-09,1228.0
999,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2014-10,1229.0
1106,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2014-11,1231.0
1213,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2014-12,1232.0
1320,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2015-01,1233.0
1427,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2015-02,1235.0
1534,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2015-03,1236.0
1641,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2015-04,1237.0
1748,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2015-05,1238.0
1855,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2015-06,1240.0
1962,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2015-07,1241.0
2069,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2015-08,1243.0
2176,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2015-09,1245.0
2283,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2015-10,1247.0
2390,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2015-11,1248.0
2497,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2015-12,1250.0
2604,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2016-01,1252.0
2711,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2016-02,1253.0
2818,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2016-03,1254.0
2925,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2016-04,1255.0
3032,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2016-05,1256.0
3139,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2016-06,1257.0
3246,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2016-07,1258.0
3353,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2016-08,1260.0
3460,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2016-09,1261.0
3567,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2016-10,1262.0
3674,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2016-11,1264.0
3781,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2016-12,1265.0
3888,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2017-01,1267.0
3995,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2017-02,1269.0
4102,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2017-03,1271.0
4209,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2017-04,1273.0
4316,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2017-05,1275.0
4423,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2017-06,1277.0
4530,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2017-07,1279.0
4637,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2017-08,1281.0
4744,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2017-09,1282.0
4851,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2017-10,1284.0
4958,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2017-11,1286.0
5065,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2017-12,1288.0
5172,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2018-01,1290.0
5279,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2018-02,1292.0
5386,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2018-03,1294.0
5493,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2018-04,1296.0
5600,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2018-05,1298.0
5707,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2018-06,1301.0
5814,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2018-07,1303.0
5921,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2018-08,1306.0
6028,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2018-09,1309.0
6135,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2018-10,1312.0
6242,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2018-11,1315.0
6349,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2018-12,1318.0
6456,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2019-01,1321.0
6563,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2019-02,1325.0
6670,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2019-03,1328.0
6777,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2019-04,1331.0
6884,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2019-05,1334.0
6991,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2019-06,1338.0
7098,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2019-07,1341.0
7205,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2019-08,1344.0
7312,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2019-09,1347.0
7419,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2019-10,1349.0
7526,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2019-11,1352.0
7633,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2019-12,1355.0
7740,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2020-01,1358.0
7847,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2020-02,1362.0
7954,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2020-03,1367.0
8061,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2020-04,1371.0
8168,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2020-05,1375.0
8275,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2020-06,1379.0
8382,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2020-07,1384.0
8489,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2020-08,1388.0
8596,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2020-09,1392.0
8703,"Virginia Beach, VA",Virginia Beach, VA,36.8529841,-75.9774183,2020-10,1397.0
7,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2014-01,1904.0
114,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2014-02,1908.0
221,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2014-03,1912.0
328,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2014-04,1916.0
435,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2014-05,1919.0
542,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2014-06,1923.0
649,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2014-07,1927.0
756,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2014-08,1930.0
863,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2014-09,1934.0
970,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2014-10,1937.0
1077,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2014-11,1941.0
1184,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2014-12,1944.0
1291,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2015-01,1947.0
1398,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2015-02,1949.0
1505,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2015-03,1952.0
1612,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2015-04,1954.0
1719,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2015-05,1957.0
1826,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2015-06,1960.0
1933,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2015-07,1963.0
2040,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2015-08,1967.0
2147,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2015-09,1971.0
2254,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2015-10,1975.0
2361,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2015-11,1978.0
2468,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2015-12,1982.0
2575,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2016-01,1985.0
2682,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2016-02,1988.0
2789,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2016-03,1991.0
2896,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2016-04,1993.0
3003,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2016-05,1995.0
3110,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2016-06,1998.0
3217,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2016-07,2000.0
3324,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2016-08,2002.0
3431,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2016-09,2005.0
3538,"Washington, DC",Washington, DC,38.8949924,-77.0365581,2016-10,2007.0
